.npmrc	1	secret	Same private npm registry _authToken committed in root .npmrc	2026-09-15 23:00:05
packages/functions/src/controllers/googleController.js	127	credential_exposure	Google OAuth tokens broadcast via postMessage with targetOrigin `"*"`	2026-08-29 23:00:00
packages/functions/src/controllers/integrationKeyController.js	15	credential_exposure	GET /api/integration/keys returns any integration key, including its accessToken, with no scoping	2026-08-26 09:19:42
packages/functions/src/controllers/integrationKeyController.js	31	authn	POST /api/integration/keys lets any merchant mint an integration credential	2026-08-26 09:19:42
packages/functions/src/controllers/langGraphController.js	42	untrusted_input	Client-minted generationId is used verbatim as the token-deduction idempotency key	2026-09-11 23:06:11
packages/functions/src/controllers/langGraphController.js	168	untrusted_input	Client-supplied `generationId` is the token-deduction idempotency key — replaying it yields unlimited free blog+image generations	2026-09-14 23:00:05
packages/functions/src/controllers/settingsController.js	36	untrusted_input	GET /api/settings?domain= overrides the authenticated session shop	2026-09-06 23:13:57
packages/functions/src/controllers/settingsController.js	94	shop_scoping	PUT /settings persists body-supplied `shopId`, letting a merchant re-home their settings doc onto another shop's storefront	2026-09-14 23:00:05
packages/functions/src/controllers/settingsController.js	253	authn	GET /proxy/ai-summary/blogs has no authentication and dumps any shop's articles	2026-09-02 23:08:07
packages/functions/src/controllers/shopController.js	129	untrusted_input	POST /api/shop writes almost any shop field — blockFields only strips plan/isDevZone/installedAt/isLegacyPlan/pricingVersion	2026-09-15 23:00:05
packages/functions/src/controllers/shopController.js	142	untrusted_input	POST /api/shop writes the raw request body into the shop document with no field allowlist	2026-08-26 03:05:10
packages/functions/src/controllers/shopController.js	321	shop_scoping	getBlogCustomer takes shopId from the request body and uses that shop's Shopify client	2026-08-26 09:19:42
packages/functions/src/controllers/shopController.js	323	shop_scoping	getBlogCustomer takes `shopId` from the request body and reads that shop's article with its own credential	2026-08-26 03:05:10
packages/functions/src/controllers/shopController.js	324	shop_scoping	POST /api/get-article-customer fetches any shop's article using that shop's Shopify token	2026-09-15 23:00:05
packages/functions/src/controllers/shopController.js	326	shop_scoping	POST /api/get-article-customer loads any shop by body `shopId` and reads its article with that shop's Shopify token	2026-09-14 23:00:05
packages/functions/src/controllers/sidebarAdsController.js	113	shop_scoping	DELETE /sidebarAds deletes any sidebarAds doc by id	2026-09-15 23:00:05
packages/functions/src/controllers/sidebarAdsController.js	143	shop_scoping	PUT /sidebarAds/:id updates any sidebarAds doc, whole body spread into the update	2026-09-15 23:00:05
packages/functions/src/graphql/codegen.js	7	secret	Shopify Admin API access token (shpua_ format) hardcoded as fallback default for the codegen dev store	2026-09-15 23:00:05
packages/functions/src/helpers/helpers.js	26	credential_exposure	prepareShop re-adds googleAnalytics.serviceAccountKey (full SA JSON with private_key) to every GET /api/shop and /api/shops response	2026-09-15 23:00:05
packages/functions/src/middleware/swaggerAuth.js	31	credential_exposure	POST /proxy/swagger-token mints a full API session for any shop named in the request body	2026-08-26 03:05:10
packages/functions/src/middleware/validateAccessToken.js	44	shop_scoping	validateAccessToken never binds integration.shopId to X-SEO-Shop-Domain — any integration key acts on any shop	2026-09-15 23:00:05
packages/functions/src/repositories/integrationRepository.js	95	credential_exposure	Integration keys stored in plaintext and looked up by equality; MCP tokens in the same app are sha256-hashed	2026-09-14 23:00:05
packages/functions/src/routes/api.js	295	authn	PUT /api/dev_zone exposes a full admin console to any authenticated merchant	2026-08-26 09:19:42
packages/functions/src/routes/proxy.js	18	authn	Unauthenticated POST /proxy/swagger-token mints a session JWT for an arbitrary shop domain	2026-08-26 09:19:42
packages/functions/src/services/config/crisp.js	6	secret	Crisp REST API identifier and secret key committed as literals	2026-08-26 03:05:10
services/proxy-go/internal/handler/youtube.go	45	secret_in_log	YOUTUBE_API_KEY logged and echoed to anonymous callers via *url.Error from the captions request	2026-09-15 23:00:05
